features,label
"[-4.5863754e+02  8.4606796e+01  1.4612590e+01 -6.0738630e+00
 -9.0154629e+00 -6.4151621e-01 -9.5904665e+00 -3.7687592e-02
 -1.4353890e+01 -7.2982955e+00 -5.9982796e+00 -7.9799991e+00
  2.4132401e-01 -8.2811046e-01  2.4397674e+00  5.4865890e+00
  2.0912831e+00  9.6197672e+00  1.2299882e+00 -1.2611924e+00
  8.1923485e-01  2.6255319e+00 -4.2458301e+00  5.9583654e+00
 -5.1635213e+00  6.7181745e+00  4.4733458e+00  7.4790883e+00
  3.3590541e+00  6.9140325e+00  6.2469411e+00  5.8814888e+00
  3.8823392e+00  5.9419351e+00  2.0263734e+00  5.4094534e+00
  4.1955476e+00  7.9917474e+00  6.5638633e+00  1.2060754e+01]",happy
"[-4.7062018e+02  7.0122368e+01  1.9745430e+01 -3.7861004e-02
  6.6903567e+00 -3.2235498e+00 -1.1440359e+01 -2.4041271e+00
 -1.6298714e+01 -6.0789843e+00 -7.2223406e+00 -4.8125238e+00
 -3.3769999e+00 -2.0664830e+00  1.7103599e+00  9.2426920e-01
 -2.1025084e-01  9.9814644e+00 -1.3298112e+00  2.1090162e+00
  2.3491988e+00  2.8699982e+00  3.2088491e-01  5.0629230e+00
 -9.8991138e-01  1.0778232e+01  3.1942387e+00  1.0747180e+01
  3.3499501e+00  7.1954231e+00  1.9651179e+00  6.6645808e+00
  4.0340710e+00  3.3430624e+00  1.6775254e+00  6.6333227e+00
  5.0939651e+00  1.0440160e+01  1.1724951e+01  1.2521470e+01]",happy
"[-4.49106598e+02  7.26420517e+01  1.70610371e+01  3.08556604e+00
  1.70736277e+00  2.20961511e-01 -1.14469385e+01 -4.84949780e+00
 -1.50084286e+01 -1.14350929e+01 -8.06734943e+00 -8.94401169e+00
 -1.05388319e+00  1.73672664e+00  2.29893136e+00  4.46261120e+00
 -1.11889625e+00  1.29980974e+01  1.14112198e-01  1.01282024e+00
  2.38978219e+00  3.82103515e+00 -4.55255890e+00  5.49808455e+00
 -5.48888874e+00  7.48024273e+00  4.82565641e+00  1.26006603e+01
  4.45739031e+00  8.35406113e+00  8.99702907e-01  4.66186237e+00
  3.02012730e+00  7.64245558e+00  6.88312960e+00  9.15401840e+00
  9.00571346e+00  1.01547766e+01  7.06632900e+00  7.58551598e+00]",happy
"[-4.61475525e+02  9.21648483e+01  2.29398880e+01 -7.26703596e+00
  4.09002972e+00 -2.31793976e+00 -1.07827072e+01 -5.29554188e-01
 -1.62600002e+01 -8.29228210e+00 -1.26380053e+01 -1.13082800e+01
 -5.21395016e+00 -4.16149235e+00  7.37073541e-01 -8.16741407e-01
 -4.50360805e-01  1.51322746e+01 -1.10556103e-01  2.97889733e+00
  3.00971341e+00  1.38931108e+00 -4.88785565e-01  2.52608299e+00
 -7.05908442e+00  2.35833025e+00 -4.93576193e+00  3.47583652e+00
 -2.30015934e-01  5.99005079e+00  5.04613256e+00  1.03389387e+01
  6.67153645e+00  5.93785524e+00  2.96216512e+00  6.08145142e+00
  7.35652971e+00  1.07554455e+01  9.95593357e+00  1.39092293e+01]",happy
"[-4.6717197e+02  6.9742981e+01  1.7145275e+01 -1.6793460e+00
  4.7406998e+00 -2.2562437e+00 -1.0829050e+01 -4.0636816e+00
 -1.4082289e+01 -4.3354151e-01 -1.0150491e+01 -3.0667150e+00
 -3.8427167e-02 -2.3297074e+00  3.5895021e+00 -1.8331617e+00
 -1.1338917e+00  1.1000515e+01 -3.8376982e+00  9.9798882e-01
  4.8053977e-01  3.2093108e+00  9.4466597e-01  9.0894880e+00
  3.5159779e+00  1.0308201e+01  1.6345688e+00  7.2928534e+00
  3.2775888e-01  6.5707412e+00  3.1200221e+00  7.1325636e+00
  3.7737679e+00  4.1068373e+00  2.3365815e+00  8.1031570e+00
  4.6206994e+00  6.5356698e+00  4.0269413e+00  8.2308979e+00]",happy
"[-4.6919861e+02  7.9219376e+01  1.6057064e+01 -9.9465961e+00
  8.3388929e+00  3.3622532e+00 -9.8223066e+00 -4.9488745e+00
 -1.5983754e+01 -3.6840725e+00 -9.9902964e+00 -2.7750318e+00
 -3.4366721e-01 -2.2492008e+00  4.1384878e+00 -3.3523613e-01
  3.3050701e-01  9.7469397e+00 -5.6547993e-01  1.4308870e+00
  2.3727095e+00  5.4058313e-01  5.4658300e-01  5.4195337e+00
 -3.4817102e+00  6.0784988e+00 -1.7188027e+00  5.3100047e+00
  1.6419300e+00  8.4860458e+00  6.8265557e+00  1.0221670e+01
  5.7256279e+00  3.8269958e+00  3.7453101e+00  1.1217724e+01
  9.7508430e+00  1.2997961e+01  1.1058220e+01  1.2693642e+01]",happy
"[-4.5448746e+02  8.9795250e+01  1.8628977e+01 -5.5153217e+00
 -1.1060395e+00 -4.5526333e+00 -1.1116191e+01 -3.0225270e+00
 -1.8072470e+01 -3.8120832e+00 -1.5331646e+01 -6.9551625e+00
 -2.9063058e+00 -3.6197808e+00  1.4817812e+00  1.8678218e+00
 -1.8654922e-01  1.3126116e+01  7.0719516e-01 -5.4313450e+00
 -2.2499765e-01 -1.1728606e+00 -3.5189478e+00  6.5417504e+00
 -5.2299705e+00  6.8164549e+00  2.2186360e+00  1.1869255e+01
  3.8449032e+00  7.4242096e+00  7.0105350e-01  6.6906571e+00
  4.0024176e+00  4.5924926e+00  5.3525200e+00  8.6323767e+00
  9.9177523e+00  1.3109990e+01  9.4502468e+00  8.8442516e+00]",happy
"[-4.3579974e+02  7.8096260e+01  2.2511679e+01 -4.2257648e+00
 -1.2615426e+00  3.2676211e-01 -7.1979423e+00 -4.8702793e+00
 -1.4642750e+01 -5.5569968e+00 -1.2129569e+01 -9.2505875e+00
 -2.4779112e+00 -2.6865394e+00  9.1225785e-01  3.1135900e+00
 -4.4057494e-01  1.3244474e+01  1.7606165e+00  5.7111716e-01
  6.1220747e-01  1.8369067e+00 -2.8852661e+00  2.1571429e+00
 -5.9492254e+00  8.8646716e-01 -1.0039189e+00  2.8826885e+00
 -3.3129034e+00  4.8760443e+00  5.2211113e+00  9.2270269e+00
  9.7095480e+00  1.0057355e+01  5.6329813e+00  4.5202441e+00
  3.1105366e+00  7.3611655e+00  6.0693312e+00  1.0708427e+01]",happy
"[-4.6677579e+02  1.0178365e+02  1.2452818e+01 -7.8345394e+00
 -1.4559382e+00  1.1532426e+00 -1.4584222e+01 -8.4694338e+00
 -1.2137357e+01 -3.4611146e+00 -1.0202544e+01 -7.9045491e+00
 -3.6421044e+00 -2.7475914e-01  4.4936928e-01  2.6487272e+00
  1.7649858e+00  9.1002951e+00  1.3156242e+00 -5.1093001e+00
  1.3367151e+00  2.6189544e+00  1.7124782e+00  1.0084651e+01
 -4.5729879e-01  7.3353639e+00  1.7773176e+00  7.0453649e+00
 -2.0362711e+00  9.3769121e+00  1.7188237e+00  6.5728760e+00
  1.2023250e+00  2.9054289e+00  3.3807085e+00  8.8593178e+00
  7.3777227e+00  8.1550188e+00  7.0745697e+00  8.6799212e+00]",happy
"[-4.3629630e+02  7.3551735e+01  1.1183886e+01 -9.9772602e-01
  4.5637894e+00 -1.9414696e+00 -1.1710798e+01 -1.7980251e-01
 -1.3140366e+01 -6.1590737e-01 -1.2650625e+01 -5.5056949e+00
  1.0115948e+00 -1.7349119e+00  6.5926270e+00  4.3248062e+00
  2.0413775e+00  1.4301060e+01  1.1870543e+00 -1.3535976e+00
  2.9195254e+00  2.7122710e+00 -3.5244122e-01  5.7179403e+00
 -2.8189156e+00  7.9139957e+00  4.6154470e+00  1.2322426e+01
  5.4361362e+00  9.0101194e+00  3.9056978e+00  9.0729542e+00
  4.0281754e+00  4.0780721e+00  1.7330741e+00  5.2844315e+00
  4.3407021e+00  5.9904380e+00  7.3233905e+00  1.0433770e+01]",happy
"[-426.16226      84.028496     16.356197     -5.8467083     3.7864697
    4.834486    -12.90276      -8.328089     -9.674206     -9.631202
  -14.335183    -12.604409     -3.540877     -4.4909887    -3.9959292
    1.5967871    -1.6851906    11.488745     -1.045773      0.50111866
    3.3432186    -1.2283239    -0.9970082     3.4702187    -4.357842
    4.6604404     2.4925895     7.896648      1.9098722    10.05433
    2.1400993     7.6626034     3.9130375     3.6284263     4.643153
    5.6320696     7.527326     12.218039      6.1592927     7.8784556 ]",happy
"[-4.4109470e+02  6.2230042e+01  1.8161444e+01 -1.5433285e+00
  1.2601522e+00 -1.7487801e+00 -1.3622268e+01 -1.6579927e+00
 -1.3308358e+01  1.0370412e-01 -9.6597843e+00 -7.1262932e+00
 -2.1331692e-01 -4.7851715e+00 -2.2649437e-01 -1.3607582e+00
 -4.3384523e+00  1.0272919e+01 -2.4587367e+00  2.2719383e-01
  2.4573658e+00  3.3518951e+00  2.3814278e+00  1.0325617e+01
  1.0248863e+00  1.1331677e+01  1.1668057e+00  8.1554432e+00
 -2.6062423e-01  5.6245041e+00  5.3932166e-01  4.9983096e+00
  4.4607928e-01  3.9807668e+00  1.9055630e+00  5.4433188e+00
  3.4359114e+00  2.5458460e+00  3.2735472e+00  9.0006542e+00]",happy
"[-4.3423550e+02  7.8879601e+01  9.9843874e+00 -7.2984457e+00
 -1.4790734e+00  2.0122311e-01 -1.5372272e+01  9.4513679e-01
 -1.9464504e+01 -2.7065332e+00 -1.3128064e+01 -9.6523542e+00
 -4.8453894e+00 -8.3133650e+00 -1.1340295e+00  3.3131832e-01
 -2.6471810e+00  1.1341199e+01  2.6067302e-01 -3.2591174e+00
  2.9649608e+00  1.6340441e+00  6.6440120e+00  1.1097388e+01
 -5.3066850e-01  6.1116605e+00  4.6189374e-01  6.8141360e+00
 -7.8019518e-01  7.3763804e+00  1.7196088e+00  5.5425487e+00
  5.8098636e+00  5.4887357e+00  1.7248576e+00  4.7833352e+00
  4.0698042e+00  5.7588143e+00  5.4667211e+00  8.5566864e+00]",happy
"[-4.7179440e+02  6.8449257e+01  2.0397064e+01  2.4458761e+00
  7.6455908e+00  6.4105415e-01 -1.4177386e+01 -3.9631314e+00
 -1.4673490e+01 -9.8407583e+00 -1.1432266e+01 -9.8684683e+00
 -4.1528411e+00 -3.7584980e+00  8.0452138e-01  2.0412366e+00
  4.1706624e+00  1.1088407e+01  5.1157945e-01 -4.1954982e-01
 -1.3037053e+00  1.0207628e+00  9.7825891e-01  6.2329988e+00
  6.3389647e-01  1.0057806e+01  7.1740437e+00  1.2225157e+01
  3.2437618e+00  1.0938093e+01  6.8223014e+00  7.1513433e+00
  4.5373507e+00  2.5974929e+00  1.3041832e+00  3.9791660e+00
  1.7990563e+00  4.2969155e+00  1.2126741e+00  4.9488335e+00]",happy
"[-3.0751361e+02  3.2469540e+01 -2.9789431e+01  1.5367847e+01
 -6.3454089e+00 -1.1695637e+01 -9.4843664e+00 -1.3689980e+01
  2.0057118e+00 -1.2262263e+01 -7.2697296e+00  4.6777453e+00
 -1.3667267e+01  8.0063114e+00 -8.8213615e+00 -2.8407838e+00
 -2.1603730e+00  2.5686450e+00 -4.4579520e+00  2.3148544e+00
 -3.6194966e+00  2.1964993e-01  7.9391646e+00  8.7841721e+00
  5.8255143e+00  5.5932384e+00 -3.5646751e+00  4.5715389e+00
  9.5804300e+00  9.0181322e+00  2.1485245e+00 -2.2732229e+00
 -8.6984563e-01  5.8581600e+00  3.6498387e+00  6.0504050e+00
 -6.4420408e-01 -9.4174021e-01 -4.3723669e+00 -1.1545678e+00]",happy
"[-288.232        49.61982     -28.768143      9.642754    -13.773039
  -10.617443     -6.48066     -21.058224      4.694376     -4.5861893
   -9.436106     12.644255    -19.613098      4.4560814    -8.004155
   -6.874015      2.0820973    -2.1159446    -2.6925004     0.9028085
   -4.245159     -2.493871      0.532557      7.0175877     7.24775
    5.920467     -2.130096     -0.7463645     5.2050533     9.673287
    5.8662505     4.448977     -0.3920245     7.7849426     5.730465
    7.035699      0.758093     -0.49297574   -3.6391268    -1.0729294 ]",happy
"[-331.34534     13.288747    -2.6771655   22.76511     -2.9190757
  -15.839367    -9.014963   -11.565187    -3.2671165   -6.7581906
   -8.344048    10.218046   -13.589977     6.1509476   -3.3746986
   -4.540898     6.094341     2.4647715   -2.4823477    2.4845042
  -10.00273      0.6526663    0.4921835    9.742488     6.1361156
    4.7969537    0.7732264    4.3185744    8.306368     9.5033655
    1.9835219    2.0387814    1.9874759    5.3541923    2.146127
    4.8282886   -3.7806003   -3.9465685   -5.0092683    2.6376026]",happy
"[-296.6624       29.048355    -23.220201     16.664762    -12.163088
   -5.416329     -8.102306    -16.232304      0.8600217    -7.088757
  -10.771619      6.6956463   -13.3986635     8.717977     -4.8725057
   -6.628582      4.9353724     1.0818809    -1.2836571     2.617039
   -6.9626646    -1.2136945     4.473885      8.481717      4.2384944
    4.775386     -2.7232757     5.2618413     8.548126     10.075682
    3.2484605     0.98210514    2.3214386     8.879187      5.282939
    5.098684     -1.0709752    -3.4445877    -5.512592     -0.31708974]",happy
"[-311.92065     43.744675     9.639169    34.031673     8.017476
   -7.180969    -3.9008548  -17.641611    -4.1546807   -2.6551824
   -8.654777     6.55948    -16.270206     5.2517138   -3.116781
  -11.233629    10.038295    -1.6677094   -7.688872     3.9026046
   -9.551172     1.5290647    4.5492563    6.1208997    6.688967
    1.7901804    0.5114872    8.725823     9.677067    13.1089325
    2.4545739    6.8449483    5.555977     7.772298     4.5228024
    2.0065408   -5.5638695   -4.9932885   -1.6586914    1.3780664]",happy
"[-3.13898041e+02  3.61744957e+01 -8.05943394e+00  2.51997185e+01
 -1.39527583e+00 -1.84798317e+01 -4.52630854e+00 -8.96667480e+00
 -2.78957987e+00 -6.28333473e+00 -1.06326466e+01  8.99898148e+00
 -1.18375235e+01  1.24389839e+00 -2.97345209e+00 -5.21583414e+00
  2.77137852e+00  5.90221703e-01 -6.46792316e+00  2.13298845e+00
 -9.06391335e+00  1.17346205e-01  4.47534084e+00  9.29170609e+00
  5.07323456e+00  3.10360074e+00 -3.39907098e+00  4.04723883e+00
  6.59601498e+00  7.07248735e+00  2.17438722e+00  3.89165664e+00
  2.45895910e+00  6.73416233e+00  4.36906958e+00  4.70876837e+00
 -2.50341749e+00 -2.91252089e+00 -5.22461176e+00  2.63667846e+00]",happy
"[-3.1646036e+02  2.5954668e+01 -1.2139475e+01  1.7404150e+01
 -6.3091931e+00 -1.0781623e+01 -1.0842945e+01 -1.3042866e+01
 -3.8325627e+00 -8.8950129e+00 -8.1667719e+00  4.8782334e+00
 -7.7965097e+00  6.1052632e+00 -3.6151514e+00 -2.7963111e+00
  2.0530465e+00 -1.1998645e+00 -4.5663714e+00  7.7559626e-01
 -3.0173841e+00  8.5872382e-01  6.8926044e+00  1.0188117e+01
  7.8326998e+00  7.9486322e+00  1.5262733e+00  3.2802753e+00
  5.1689868e+00  4.0611281e+00  2.4134278e+00  3.9326823e+00
  2.0547905e+00  6.2102299e+00 -1.3227931e+00  1.5909582e+00
 -3.0444038e+00 -9.8389953e-01 -2.0507913e+00 -1.3841769e-01]",happy
"[-339.72678      37.49306      -2.7205646    19.144686     -9.37013
   -5.786378     -4.835544    -14.113261     -2.2376328    -2.0263445
   -6.6787033    11.481347    -15.571216      5.579002     -6.5186496
   -4.0220175     2.623139      0.98555887   -3.6225522    -0.5830866
   -3.641691      0.39225423    3.6181097    10.856916      4.120927
    6.9142947    -1.1373001     3.260257      4.394405      5.5327315
   -1.3808331     2.314451     -0.93667376    6.9851866     1.5781422
    4.8856015    -1.8323011    -3.7470443    -5.2534246     1.0454593 ]",happy
"[-316.26532      41.178753    -11.982785     19.79952     -14.493622
   -3.043526     -0.54524153  -21.781576      0.5219675    -3.7230945
  -11.230561     10.939403    -12.662896      6.313788     -5.2310224
   -3.420023      5.4912853     0.95189035    1.3050234     0.50368744
   -9.276808     -0.5157854     2.560821     11.053718      3.2589247
    4.106019     -2.1165702     2.2497206     7.2105465     9.526604
   -0.40990025    5.5022717     4.4969363    12.254124      7.8476357
    6.791329     -1.1016314    -6.789134     -6.5375147     2.3600082 ]",happy
"[-3.3274109e+02  2.6755192e+01 -1.3831027e+01  1.6675497e+01
 -4.5468736e+00 -9.5258408e+00 -1.0231503e+01 -1.6862726e+01
 -2.7689152e+00 -7.2559414e+00 -4.9654512e+00  5.5699821e+00
 -1.0789557e+01  6.6986370e+00 -7.0999322e+00 -1.6785159e+00
 -2.2750674e-01 -1.5580122e-01 -1.9120636e+00  1.6925068e+00
 -3.9712727e+00 -2.5325069e+00  3.9519145e+00  9.7102365e+00
  7.3149128e+00  7.7358766e+00  1.7425177e-01  1.0008606e+01
  8.4894896e+00  1.1852699e+01 -1.7788559e+00 -1.4638042e+00
 -2.7040551e+00  6.2492290e+00  2.8541522e+00  4.8856831e+00
 -3.7758477e+00 -3.4312429e+00 -4.9839869e+00  1.0257457e+00]",happy
"[-3.3721497e+02  3.2463558e+01 -8.3560743e+00  8.2731857e+00
 -1.1656676e+01 -2.2305920e+00 -1.6882925e+00 -1.0982466e+01
 -1.7900492e-01 -4.6375494e+00 -4.4458055e+00  4.7335510e+00
 -8.0244417e+00  5.6216674e+00 -6.4526072e+00 -1.0451796e+00
 -5.0717522e-03  2.9835374e+00 -3.9544485e+00  4.3472667e+00
 -6.6909704e+00 -5.2156620e+00  1.5683959e+00  5.2938619e+00
  9.7530985e+00  9.7970181e+00  2.9665210e+00  5.7631216e+00
  5.7924514e+00  9.1681137e+00  4.7134366e+00  2.8075891e+00
 -8.7253803e-01  2.7510786e+00 -1.5523222e-01  5.6100178e+00
  2.7559192e+00  4.3759805e-01 -5.9255686e+00 -2.4151142e+00]",happy
"[-3.2182938e+02  5.2041779e+01 -2.2660679e+01  1.8086294e+01
  3.8332138e+00 -1.0521994e+01 -1.8734154e+01 -2.4458321e+01
  6.8699350e+00 -5.0373368e+00 -1.5933703e+01  1.5621368e+01
 -1.6957771e+01  5.2953439e+00 -4.3525801e+00 -9.6523132e+00
  3.9122932e+00 -8.5418987e-01 -3.9344680e+00 -2.7571329e-01
 -8.9536629e+00 -7.8823918e-01  1.0277175e+00  8.8170691e+00
  4.9257236e+00  3.0098536e+00  1.0837230e-01  5.4479513e+00
  1.0973380e+01  8.1186752e+00  4.6100435e+00  7.4934549e+00
  3.8510408e+00  9.2096157e+00  3.3120983e+00  3.5707259e+00
 -7.5628048e-01  3.4192783e-01 -2.9357476e+00 -1.8607211e+00]",happy
"[-2.8763690e+02  3.5353451e+01 -2.3807833e+01  1.6268839e+01
 -7.1600990e+00 -1.0487996e+01 -3.3582025e+00 -1.6467846e+01
  4.0707197e+00 -4.6954045e+00 -1.1497971e+01  1.0160851e+01
 -1.5021092e+01  1.1025097e+01 -4.8849497e+00 -3.9809427e+00
  2.6251628e+00  3.2866630e-01 -1.4562212e-01  1.8952678e+00
 -5.8027954e+00  1.5559727e+00  6.5172887e+00  1.0876150e+01
  6.0966682e+00  5.3490100e+00 -1.3709817e+00  4.2440314e+00
  9.2947531e+00  1.1509639e+01  3.7783215e+00  3.2280662e+00
  8.7166913e-02  6.0902967e+00  2.1203389e+00  4.4868059e+00
 -2.3086803e+00 -4.2789502e+00 -6.0540662e+00  8.7043369e-01]",happy
"[-3.1188998e+02  3.5037907e+01 -1.1211383e+01  6.9192939e+00
 -6.8582430e+00 -4.4046712e+00  8.0026984e-01 -1.9118237e+01
 -2.6520970e+00 -4.1791234e+00 -1.2409534e+01  9.7720308e+00
 -9.6042728e+00  2.9759748e+00 -4.5923157e+00 -1.6546659e+00
  9.9051881e-01  1.5307921e+00 -2.9469593e+00  2.1420559e-01
 -5.3925915e+00 -2.1548548e+00  3.1937647e+00  1.0611645e+01
  7.3823547e+00  8.9812937e+00 -2.0194278e+00  1.7208562e+00
  2.5607824e+00  6.8787141e+00  3.1156261e+00  8.1035137e+00
  4.3268600e+00  1.3176462e+01  5.1197052e+00  5.9092345e+00
 -8.4468752e-01 -2.5746648e+00 -4.0725799e+00  1.0138497e+00]",happy
"[-398.6263       32.526287     -8.105746     21.494844     -3.0013154
  -18.726145     -9.702212    -11.62666     -11.644469     -5.9635053
  -10.410712      2.297405    -12.627124      4.111589     -5.6514564
   -1.1255958     2.4435105     2.1170647     0.85949546    2.2423518
   -6.2164726     2.1603308     4.9328537    10.508971      7.310682
    2.8015575    -4.3122973     1.0598472     3.0494556     6.0482965
   -0.75759125    4.0391455     0.6909483    12.476262     12.117702
   15.776399      8.051589      4.1116786    -0.81227237   -1.863389  ]",happy
"[-3.03378174e+02  3.17576351e+01 -9.85998440e+00  1.44182758e+01
 -1.10325727e+01 -1.96076453e+00 -3.64290547e+00 -1.67731514e+01
  1.47158921e-01  2.68671572e-01 -9.96895981e+00  1.16362514e+01
 -1.49584093e+01  6.79128695e+00 -5.18606091e+00 -6.06625414e+00
  9.85107183e-01 -1.63627934e+00 -1.10712290e+00  4.87111187e+00
 -5.97037220e+00 -1.79050601e+00 -1.75493944e+00  2.50508285e+00
  7.84850597e+00  1.07089882e+01  2.43984222e+00  1.46405983e+00
  2.97333932e+00  9.16713810e+00  1.03026333e+01  9.28621674e+00
  8.73025835e-01  1.52337801e+00 -1.08720455e-02  5.36120939e+00
  3.38007718e-01  1.66028842e-01 -2.74167418e+00  4.94890064e-01]",happy
"[-312.8048       21.074415     -6.89582      33.68858      -6.678377
  -10.722176     -7.9365563   -13.687274     -3.5439405   -13.152564
   -6.795717      8.806561    -17.691938      6.79407      -5.376926
   -3.4778645     2.6192188    -0.68752766   -0.71380556    0.99054044
   -9.521666     -2.0442417     2.8721817     8.812         7.2898126
    7.7198434    -0.6260788     2.3285413     5.15011       7.6166544
    3.1477492     4.815168      3.4062397     9.566613      5.363457
    8.442607      2.348361     -3.432908     -5.214811      0.80616283]",happy
"[-2.96762360e+02  2.15949612e+01 -1.12405758e+01  1.90200500e+01
 -1.21946311e+00 -1.72259693e+01 -8.66629601e+00 -1.38282766e+01
  3.33805203e+00 -1.13223038e+01 -1.06643524e+01  1.14020786e+01
 -1.08732929e+01  5.87857389e+00 -7.10175371e+00 -1.60423934e+00
 -1.76870286e+00 -2.88281024e-01 -2.07336211e+00  9.21532512e-01
 -2.10226536e+00 -5.92175102e+00  4.23803043e+00  1.14981890e+01
  7.53879356e+00  1.27321520e+01 -7.99556434e-01  2.62375760e+00
  2.92583251e+00  4.22528505e+00  4.81122828e+00  6.70483923e+00
  2.93263173e+00  9.53123474e+00  3.65663052e-01  4.39904213e+00
 -4.00277472e+00  1.36968803e+00 -1.91637182e+00 -1.12633206e-01]",happy
"[-314.93698      36.517254    -14.007237     10.91379      -2.1619906
   -8.826375     -5.935479    -10.336721     -1.6825627    -1.1044402
   -9.301304      8.807445     -9.37118       1.7928679    -1.4289548
   -7.036874      5.884641      2.088461     -6.626619      3.921325
   -5.972653     -2.774473      7.495994     10.291374     10.737444
    7.2005944     0.90686363    5.289201      1.7601984     3.3329878
   -2.384995      2.2753139     0.5436574     3.1930287     1.8800985
    2.2674584    -3.8575475    -1.686086     -3.025135      2.0744977 ]",happy
"[-2.9683316e+02  1.4021432e+01 -8.3846731e+00  2.2437948e+01
 -9.5186110e+00 -4.3867068e+00 -8.2623005e+00 -1.1472397e+01
  1.1211652e+00 -3.7024739e+00 -1.2665530e+01  9.4506149e+00
 -8.9115486e+00  6.6886044e+00 -4.7910757e+00 -3.1291907e+00
  6.6489844e+00  5.8876880e-02 -3.7504215e+00  2.4891331e+00
 -8.2814178e+00 -8.9353931e-01  3.1310490e-01  8.3284864e+00
  7.5113134e+00  5.7652655e+00 -9.0675861e-01  3.5155575e+00
  5.3074288e+00  6.2154942e+00  2.9747987e+00  3.3604660e+00
  2.2592208e+00  4.1995382e+00  2.2702847e+00  7.9759817e+00
  7.9007322e-01 -4.0827427e+00 -6.6263113e+00  1.6608564e+00]",happy
"[-3.0271002e+02  1.1957391e+01 -1.3340466e+01  2.9707369e+01
 -1.0091148e+01 -7.2550106e+00 -1.4720358e+01 -1.0072967e+01
 -4.3762517e-01 -7.7467551e+00 -6.6175270e+00  1.3213808e+01
 -1.3494739e+01  8.0538797e+00 -5.9917397e+00 -4.1627574e+00
  1.2461369e+00 -4.0430436e+00 -4.8850426e-01  5.7738404e+00
 -4.7408533e+00  2.5038722e-01  1.0744921e+00  8.2927017e+00
  8.5278702e+00  9.3199644e+00  1.9521061e+00  2.9711759e+00
  3.8184547e+00  9.9870386e+00  5.2989416e+00  7.3636830e-01
 -3.0976129e+00  1.8955131e+00  5.8355885e+00  4.5834804e+00
 -2.5387161e+00 -1.3652564e+00  1.2389137e+00  1.4902835e+00]",happy
"[-3.38202942e+02  2.09711399e+01 -5.16434789e-01  3.65127754e+01
 -6.27580929e+00 -7.72446871e+00 -5.08142805e+00 -1.10795708e+01
 -4.52603579e+00 -9.28083992e+00 -8.18502617e+00  9.45405006e+00
 -1.22912312e+01  6.59816217e+00 -1.75829685e+00 -3.29592443e+00
  5.02416468e+00  1.05559260e-01 -3.44020748e+00  3.95939207e+00
 -6.34425163e+00  6.58716679e+00  6.77978039e+00  9.29486084e+00
  4.68647289e+00 -1.38577342e-01 -1.01246305e-01  5.86085987e+00
  9.58039284e+00  9.50074959e+00 -1.73043698e-01  1.99646938e+00
  2.68989533e-01  4.73637772e+00  2.48544908e+00  1.91487050e+00
 -2.96639276e+00 -2.95998621e+00 -2.83840990e+00  3.80187005e-01]",happy
"[-327.90033       6.0059543    -6.8763437    32.91503      -0.8103394
  -10.59143      -2.121476    -14.084192     -2.9366117    -9.996936
   -7.0263157     7.5315576    -8.195543      4.2489123    -2.8501544
   -2.6458385     1.6274389     3.1704447    -3.2182784     6.1870737
   -4.7294717    -2.0288167     1.5770504     8.738884      8.08926
   10.946275      2.2106848     5.783191      8.761956     10.054273
    5.911049      2.2897332    -5.142928      2.1508381     1.0918437
    6.851959     -2.1548314    -1.2696165    -3.687232      0.95730007]",happy
